a01	div	dcode	uzcode	uncode	vcode_n	div_name	district	district_name	upazila	upazila_name	union	union_name	hh_type	a02	a10	a11	a12	a13	a14	a15	a16_dd	a16_mm	a16_yy	a17_dd	a17_mm	a17_yy	a18	a19	a20_dd	a20_mm	a20_yy	a21	flagaddl	sample_type	regnm	flag_org	aez_name	flag_smpl
2938	"30"	56	5682	568225	124.0	"Dhaka"	"56"	"Manikganj"	"5682"	"Singair"	"568225"	"Chandhar"	2	94	2	1	98	1	1	1	6	12	2011				118	17						3	"Young Brahmaputra and Jamuna"		"Floodplain"	
2939	"30"	56	5682	568225	124.0	"Dhaka"	"56"	"Manikganj"	"5682"	"Singair"	"568225"	"Chandhar"	2	100	2	1	98	1	1	1	8	12	2011				119	17						3	"Young Brahmaputra and Jamuna"		"Floodplain"	
2940	"30"	56	5682	568225	124.0	"Dhaka"	"56"	"Manikganj"	"5682"	"Singair"	"568225"	"Chandhar"	2	105	1	1	99	1	1	1	7	12	2011				118	17						3	"Young Brahmaputra and Jamuna"		"Floodplain"	
2941	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	9	1	1	99	1	1	1	25	11	2011				106	15						2	"High Ganges River Floodplain"		"Floodplain"	
2942	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	24	2	1	99	1	1	1	24	11	2011				106	15						2	"High Ganges River Floodplain"		"Floodplain"	
2943	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	38	1	1	98	1	1	1	23	11	2011				106	15						2	"High Ganges River Floodplain"		"Floodplain"	
2944	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	53	1	1	99	1	1	1	24	11	2011				110	15						2	"High Ganges River Floodplain"		"Floodplain"	
2945	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	68	2	1	98	1	1	1	26	11	2011				110	15						2	"High Ganges River Floodplain"		"Floodplain"	
2946	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	83	2	1	98	1	1	1	23	11	2011				110	15						2	"High Ganges River Floodplain"		"Floodplain"	
2947	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	97	2	1	98	1	1	1	26	11	2011				106	15						2	"High Ganges River Floodplain"		"Floodplain"	
2948	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	112	2	2	99	1	1	1	22	11	2011	23	11	2011	106	15						2	"High Ganges River Floodplain"		"Floodplain"	
2949	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	127	2	1	98	1	1	1	22	11	2011				110	15						2	"High Ganges River Floodplain"		"Floodplain"	
2950	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	141	2	1	99	1	1	1	22	11	2011				107	15						2	"High Ganges River Floodplain"		"Floodplain"	
2951	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	156	2	1	98	1	1	1	22	11	2011	25	11	2011	106	15						2	"High Ganges River Floodplain"		"Floodplain"	
2952	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	171	2	1	98	1	1	1	24	11	2011	25	11	2011	107	15						2	"High Ganges River Floodplain"		"Floodplain"	
2953	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	185	2	1	98	1	1	1	22	11	2011	23	11	2011	107	15						2	"High Ganges River Floodplain"		"Floodplain"	
2954	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	200	2	1	98	1	1	1	22	11	2011	23	11	2011	110	15						2	"High Ganges River Floodplain"		"Floodplain"	
2955	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	215	2	1	99	1	1	1	23	11	2011				107	15						2	"High Ganges River Floodplain"		"Floodplain"	
2956	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	230	2	1	99	1	1	1	23	11	2011	26	11	2011	107	15						2	"High Ganges River Floodplain"		"Floodplain"	
2957	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	244	2	1	98	1	1	1	26	11	2011				107	15						2	"High Ganges River Floodplain"		"Floodplain"	
2958	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	259	2	1	98	1	1	1	24	11	2011	25	11	2011	110	15						2	"High Ganges River Floodplain"		"Floodplain"	
2959	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	274	2	1	99	1	1	1	24	11	2011	25	11	2011	107	15						2	"High Ganges River Floodplain"		"Floodplain"	
2960	"40"	57	5747	574773	215.0	"Khulna"	"57"	"Meherpur"	"5747"	"Gangni"	"574773"	"Shaharbati"	2	288	2	1	98	1	1	1	25	11	2011				110	15						2	"High Ganges River Floodplain"		"Floodplain"	
2961	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	77	3	1	98	1	1	1	21	2	2012				35	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2962	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	82	1	1	98	1	1	1	20	2	2012				35	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2963	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	63	2	1	5	2	1	1	19	2	2012				35	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2964	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	90	2	1	98	2	1	1	20	2	2012				35	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2965	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	50	2	1	98	2	1	1	18	2	2012				35	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2966	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	57	7	1	99	2	1	1	19	2	2012				35	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2967	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	70	1	1	99	1	1	1	18	2	2012				35	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2968	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	11	2	1	98	2	1	1	21	2	2012				34	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2969	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	4	2	1	98	1	1	1	19	2	2012				34	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2970	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	30	1	1	99	1	1	1	20	2	2012				34	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2971	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	17	2	1	98	2	1	1	20	2	2012				34	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2972	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	44	2	1	98	2	1	1	18	2	2012				34	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2973	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	24	1	1	98	2	1	1	18	2	2012	19	2	2012	34	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2974	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	110	2	1	98	1	1	1	20	2	2012				38	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2975	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	96	1	1	98	1	1	1	20	2	2012				38	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2976	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	37	2	1	98	2	1	1	19	2	2012				38	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2977	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	129	2	1	98	1	1	1	21	2	2012				38	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2978	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	103	2	1	98	1	1	1	20	2	2012	21	2	2012	38	3	20	2	2012			3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2979	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	123	3	1	98	1	1	1	18	2	2012				38	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2980	"60"	58	5814	581439	292.0	"Sylhet"	"58"	"Maulvibazar"	"5814"	"Barlekha"	"581439"	"Dasher Bazar"	2	116	1	1	98	1	1	1	18	2	2012	19	2	2012	38	3						3	"Eastern Surma-Kusiyara Floodp"		"Bill & Haor Basi"	
2981	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	35	2	1	98	2	3	1	2	1	2012				35	3	4	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
2982	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	41	2	1	99	2	1	1	4	2	2012				35	3	5	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
2983	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	212	1	1	98	2	1	1	5	2	2012				35	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
2984	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	200	2	1	99	2	1	1	6	2	2012				35	3	7	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
2985	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	172	2	1	4	2	1	1	5	2	2012				35	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
2986	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	15	2	1	98	2	3	1	2	2	2012				35	3	4	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
2987	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	2	2	1	98	2	3	1	4	2	2012				35	3	5	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
2988	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	146	1	1	98	2	1	1	6	2	2012				34	3	7	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
2989	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	133	2	1	98	1	1	1	2	2	2012				34	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
2990	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	255	1	1	98	1	1	1	4	2	2012				34	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
2991	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	251	2	1	98	2	1	1	4	2	2012				34	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
2992	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	159	2	1	98	2	1	1	2	2	2012				34	3	4	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
2993	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	238	2	1	98	2	1	1	5	2	2012				34	3	6	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
2994	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	81	1	1	98	2	1	1	6	2	2012				38	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
2995	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	67	2	1	98	2	1	2	4	2	2012				38	3	4	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
2996	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	94	2	1	99	2	1	1	5	2	2012				38	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
2997	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	185	2	1	98	2	1	1	6	2	2012				38	3	6	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
2998	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	120	2	1	98	2	1	1	5	2	2012				38	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
2999	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	54	2	1	98	2	1	1	2	2	2012				38	3	3	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
3000	"60"	58	5856	585628	293.0	"Sylhet"	"58"	"Maulvibazar"	"5856"	"Kamalganj"	"585628"	"Islampur"	2	107	3	1	98	2	1	1	4	2	2012	5	2	2012	38	3	4	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
3001	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	14	2	1	6	2	1	1	9	2	2012				35	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3002	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	57	3	1	98	1	1	1	10	2	2012				35	3	13	2	2012			3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3003	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	11	2	1	98	2	1	1	11	2	2012				35	3	13	2	2012			3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3004	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	7	4	1	98	2	1	1	11	2	2012				35	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3005	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	65	2	1	98	1	1	1	12	2	2012				35	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3006	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	61	1	1	98	1	1	1	10	2	2012	12	2	2012	35	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3007	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	47	2	1	98	1	1	1	10	2	2012				38	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3008	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	39	2	1	99	1	1	1	11	2	2012				38	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3009	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	21	2	1	98	1	1	1	11	2	2012	12	2	2012	38	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3010	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	43	2	1	98	1	1	1	9	2	2012				38	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3011	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	50	2	1	98	1	1	1	9	2	2012	10	2	2012	38	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3012	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	68	2	1	98	1	1	1	12	2	2012				38	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3013	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	36	2	1	99	1	1	1	12	2	2012				38	3	12	2	2012			3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3014	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	3	2	1	98	2	1	1	12	2	2012				34	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3015	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	72	2	1	98	1	1	1	12	2	2012				34	3	13	2	2012			3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3016	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	54	2	1	98	1	1	1	9	2	2012				34	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3017	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	29	2	1	98	1	1	1	9	2	2012				34	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3018	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	32	2	1	98	1	1	1	10	2	2012	11	2	2012	34	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3019	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	25	2	1	98	1	1	1	11	2	2012				34	3						3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3020	"60"	58	5865	586513	294.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586513"	"Bhatera"	2	18	1	1	99	1	1	1	10	2	2012				34	3	12	2	2012			3	"Northern and Eastern Hills, Eastern Surma-Kusiyara Floodp"	2	"Northern & Eastern Hills, Himalayan Piedmont Plain, Bill & Haor Basin"	5
3021	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	105	1	1	98	1	1	1	14	2	2012				34	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
3022	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	78	2	1	98	1	1	1	13	2	2012				34	3	14	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
3023	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	92	2	1	98	1	1	1	13	2	2012				34	3	14	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
3024	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	13	2	1	98	1	1	1	15	2	2012				34	3	15	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
3025	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	26	1	1	99	1	1	1	16	2	2012				34	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
3026	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	39	1	1	99	1	1	1	15	2	2012				34	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
3027	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	52	2	1	98	1	1	1	14	2	2012				34	3	14	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
3028	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	131	1	1	98	1	1	1	15	2	2012				38	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
3029	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	144	1	1	99	1	1	1	13	2	2012	14	2	2012	38	3	13	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
3030	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	118	2	1	4	1	1	1	16	2	2012				38	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
3031	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	184	2	1	99	1	1	1	15	2	2012	16	2	2012	38	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
3032	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	157	2	1	98	1	1	1	13	2	2012				38	3	13	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
3033	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	170	2	1	98	1	1	1	14	2	2012				38	3	14	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
3034	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	65	2	1	98	1	1	1	15	2	2012				35	3	15	2	2012			3	"Northern and Eastern Hills"		"Northern & Easte"	
3035	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	210	2	1	7	2	1	1	13	2	2012				35	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
3036	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	197	2	1	6	1	1	1	15	2	2012				35	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
3037	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	249	2	1	99	2	1	1	13	2	2012				35	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
3038	"60"	58	5865	586559	295.0	"Sylhet"	"58"	"Maulvibazar"	"5865"	"Kulaura"	"586559"	"Karmadha"	2	263	2	1	98	1	1	1	16	2	2012				35	3						3	"Northern and Eastern Hills"		"Northern & Easte"	
